webid,datetime,os,browser,response_time_ms,product,url
W_63,2019-08-26 12:07:30,win7,IE,596,Accessories,https://static.ucshoppingcdn.com/content/card/logo.json/0459-1868.json
S_67,2019-08-26 12:08:01,xp,IE,1715,Fashion,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/js/view/webspec/common/siteMaintenanceCommunication.js
W_82,2019-08-26 12:08:23,win7,Chrome,2309,Sports,https://ad.doubleclick.net/ddm/activity/src=2348471;type=myacc170;cat=Chase0;u1=;u2=0576853413;u3=20C73196C512F020;u8=;u20=125832920;ord=244345734
R_63,2019-08-26 12:09:43,xp,Chrome,3523,Accessories,https://rf15.ucshopping.com/activity
R_7,2019-08-26 12:10:13,win7,Safari,683,Sports,https://ad.doubleclick.net/ddm/activity/src=2348471;type=myacc170;cat=Chase0;u1=;u2=0576853413;u3=20C73196C512F020;u8=;u20=125832920;ord=135946175
W_55,2019-08-26 12:10:20,win7,Mobile,2682,Sports,https://stags.bluekai.com/site/39254
W_4,2019-08-26 12:10:29,win7,IE,732,Fashion,https://ad.doubleclick.net/ddm/activity/src=2348471;dc_pre=CIvLkuvhoNYCFUn2ZAodPj4PbA;type=myacc170;cat=Chase0;u1=;u2=0576853413;u3=20C73196C512F020;u8=;u20=125832920;ord=107095461
R_77,2019-08-26 12:10:47,win7,Chrome,3260,Fashion,https://static.ucshoppingcdn.com/content/card/logo.json/0478-6621.json
W_42,2019-08-26 12:11:22,win7,Firefox,3192,Fashion,https://static.ucshoppingcdn.com/web/2017.08.27-1385/logonbox/js/boot.js
W_50,2019-08-26 12:11:26,win7,Mobile,2353,Sports,https://static.ucshoppingcdn.com/content/resource-bundles/digital-ui/1-8-0-23/en/bundles.json/app.json
W_86,2019-08-26 12:12:31,win7,Chrome,6672,Sports,https://static.ucshoppingcdn.com/web/2017.08.27-1385/common/assets/blue-ui.css
W_84,2019-08-26 12:12:42,win7,Firefox,6445,Sports,https://sites.ucshopping.com/services/creatives/private/native-dynamic-ads.json/content/Creatives/Private/NativeBanner/2017/CorpShared/49635_paperless_defaultnativebanner3559.json
W_98,2019-08-26 12:13:25,win7,Mobile,2666,Accessories,https://www.ucshopping.com/content/ucshopping-ux/en/structured/module/adtriplet/primary-triplet/_jcr_content/module.html
W_79,2019-08-26 12:14:02,win7,Safari,1298,Sports,https://www.ucshopping.com/apps/services/tagmanager/cpo/accounts/accounts
R_79,2019-08-26 12:14:06,win7,Mobile,4019,Fashion,https://rf15.ucshopping.com/activity
R_9,2019-08-26 12:14:19,win7,Firefox,7114,Sports,https://static.ucshoppingcdn.com/web/library/blue-app/dist/blue-app/2.9.1/js/main.js
W_46,2019-08-26 12:15:03,win7,Mobile,1499,Accessories,https://idsync.rlcdn.com/452549.gif
R_60,2019-08-26 12:15:19,win7,IE,1124,Sports,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/js/main.js
W_24,2019-08-26 12:15:30,Mac,Safari,2522,Fashion,https://static.ucshoppingcdn.com/web/library/blue-core/dist/blue/2.9.0/js/main.js
W_70,2019-08-26 12:15:42,Mac,Safari,713,Fashion,https://rf15.ucshopping.com/meta
W_58,2019-08-26 12:16:40,win7,IE,6085,Sports,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/markets/js/main.js
W_75,2019-08-26 12:16:41,win8,Chrome,2471,Sports,https://ad.doubleclick.net/ddm/activity/src=2348471;type=myacc170;cat=accou0;u1=;u2=0576853413;u3=20C73196C512F020;u8=;u20=125832920;ord=110566402
W_6,2019-08-26 12:16:53,win7,Chrome,4479,Sports,https://sites.ucshopping.com/content/services/structured-image/image.banner.jpg/XCRT/Native/Banner/2017/STATIC_AD-A50755_Banner_NativeBanner_Image_90x90.jpg
W_24,2019-08-26 12:17:11,xp,Chrome,4666,Sports,https://rf15.ucshopping.com/activity
S_32,2019-08-26 12:17:21,win7,IE,6928,Sports,https://www.ucshopping.com/apps/services/tagmanager/cpo/customerService/helpAndSupport/accountHelpAndSupport/requestVoiceOfTheCustomerSurveyOptionOverlay
R_57,2019-08-26 12:17:45,linux,Firefox,4478,Sports,https://resources.ucshopping.com/commonui/stylesheets/ucshopping3Nisi1.css
R_89,2019-08-26 12:17:49,xp,Chrome,1482,Shoes,https://ad.doubleclick.net/activity;src=2739079;type=ucshopping107;cat=inici575;ord=304051156
R_12,2019-08-26 12:17:54,Mac,Firefox,1522,Sports,https://static.ucshoppingcdn.com/content/services/structured-image/image.desktop.jpg/thought-leadership/article-image/MakingSmartChoices_460x259.jpg
R_90,2019-08-26 12:18:39,Mac,Mobile,2958,Shoes,https://static.ucshoppingcdn.com/content/carousels/digital-ui/en/help-and-support.json
W_14,2019-08-26 12:18:42,win7,Safari,2370,Sports,https://ucshoppingonline.ucshopping.com/Themes/guest/css/style.css
R_8,2019-08-26 12:19:04,win7,IE,3517,Fashion,https://resources.ucshopping.com/commonui/javascripts/ucshopping3PageErrorFocus.js
W_48,2019-08-26 12:19:05,win7,Firefox,8784,Shoes,https://static.ucshoppingcdn.com/web/library/blue-view/dist/blue-view/2.8.1/js/main.js
W_97,2019-08-26 12:19:08,Mac,Chrome,1224,Accessories,https://www.ucshopping.com/online/Home/images/wa01.gif
S_63,2019-08-26 12:19:17,Mac,Safari,2872,Fashion,https://static.ucshoppingcdn.com/content/card/logo.json/0478-6621.json
W_66,2019-08-26 12:19:26,Mac,Chrome,3307,Sports,https://resources.ucshopping.com/jpmcjs/poly-0.5.2/support/json3.js
W_85,2019-08-26 12:19:47,win7,Chrome,2197,Sports,https://poc.clixmetrix.com/B25E/3C6019F542CACC160CBD070CA2ED7FC9A3360CC1/
S_98,2019-08-26 12:19:52,win7,Chrome,3702,Fashion,https://rf15.ucshopping.com/activity
W_5,2019-08-26 12:20:04,win7,IE,572,Accessories,https://stags.bluekai.com/site/51223
R_5,2019-08-26 12:20:15,win7,Chrome,4795,Shoes,https://www.ucshopping.com/apps/services/tagmanager/cpo/markets/planningAndExpertise/category
W_12,2019-08-26 12:20:26,win7,Safari,7764,Fashion,https://resources.ucshopping.com/commonui/javascripts/ucshopping3PageErrorFocus.js
W_65,2019-08-26 12:20:44,win7,Firefox,2404,Fashion,https://www.ucshopping.com/c/082717/apps/ucshopping/clientlibs/foundation/scripts/Reporting.js
W_99,2019-08-26 12:21:50,win7,Mobile,505,Accessories,https://www.ucshopping.com/apps/services/tagmanager/cpo/customerService/helpAndSupport/accountHelpAndSupport
W_78,2019-08-26 12:22:07,win7,Chrome,7238,Shoes,https://ad.doubleclick.net/ddm/activity/src=2348471;type=cpcod356;cat=cpcch0;u1=;u2=;u3=20C73196C512F020;u8=;u20=;ord=339580418
W_96,2019-08-26 12:22:13,xp,Firefox,3382,Accessories,https://static.ucshoppingcdn.com/content/dam/cpo-static/fonts/opensans-regular.woff
W_10,2019-08-26 12:22:46,win7,Mobile,2045,Shoes,https://www.ucshopping.com/etc/designs/ucshopping-ux/css/img/checkmark.png
R_80,2019-08-26 12:22:56,win7,IE,3046,Sports,https://googleads.g.doubleclick.net/pagead/viewthroughconversion/1036322744/
W_33,2019-08-26 12:23:13,win8,Mobile,3752,Fashion,https://static.ucshoppingcdn.com/web/2017.08.27-1385/blue-ui/dist/blue-ui/js/main.js
W_98,2019-08-26 12:23:32,xp,Chrome,5455,Shoes,https://rf15.ucshopping.com/meta
W_12,2019-08-26 12:23:45,win7,Chrome,2435,Shoes,https://www.ucshopping.com/etc/designs/ucshopping-ux/css/img/checkmark.png
S_21,2019-08-26 12:23:48,Mac,Firefox,5392,Fashion,https://ad.doubleclick.net/ddm/activity/src=2348471;type=cpcod356;cat=cpcch0;u1=;u2=;u3=20C73196C512F020;u8=;u20=;ord=339580418
W_99,2019-08-26 12:23:53,win7,IE,2482,Sports,https://ad.doubleclick.net/activity;dc_pre=COrb2_zhoNYCFUn2ZAodPj4PbA;src=2299144;type=e-cus110;cat=credi749;u10=0576853413;u20=125832920;u18=20C73196C512F020;ord=739323706
R_69,2019-08-26 12:23:58,linux,Chrome,4752,Shoes,https://www.ucshopping.com/c/082717/etc/designs/ucshopping-ux/clientlibs/modernizr/js/modernizr-2.8.3.min.js
W_90,2019-08-26 12:24:36,win7,Chrome,4300,Shoes,https://resources.ucshopping.com/commonui/stylesheets/font-awesome.css
W_24,2019-08-26 12:24:38,win7,Safari,2528,Sports,https://resources.ucshopping.com/jpmcjs/jpmc.js
R_42,2019-08-26 12:25:06,win7,Safari,3353,Sports,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/js/boot.js
S_9,2019-08-26 12:25:40,win7,Chrome,3130,Fashion,https://stags.bluekai.com/site/39254
W_48,2019-08-26 12:25:52,win7,Firefox,6352,Fashion,https://ad.doubleclick.net/ddm/activity/src=2299144;type=prosp348;cat=ucshopping0;u10=;u20=;u18=20C73196C512F020;ord=339580418
W_6,2019-08-26 12:26:48,win7,Firefox,2115,Fashion,https://static.ucshoppingcdn.com/content/card/benefits-center/en/list.json
W_11,2019-08-26 12:26:55,xp,IE,4498,Fashion,https://ad.doubleclick.net/activity;src=2299144;type=e-cus110;cat=credi749;u10=0576853413;u20=125832920;u18=20C73196C512F020;ord=152105518
R_10,2019-08-26 12:26:58,win7,Firefox,1350,Fashion,https://static.ucshoppingcdn.com/content/resource-bundles/digital-ui/1-8-0-23/en/bundles.json/app.json
R_41,2019-08-26 12:27:09,Mac,IE,595,Shoes,https://ad.doubleclick.net/ddm/activity/src=2348471;dc_pre=CMfPkuvhoNYCFQvmZAodj2EGug;type=myacc170;cat=accou0;u1=;u2=0576853413;u3=20C73196C512F020;u8=;u20=125832920;ord=413491693
R_58,2019-08-26 12:27:11,Mac,Mobile,5466,Fashion,https://resources.ucshopping.com/commonui/javascripts/ucshopping3PageErrorFocus.js
W_23,2019-08-26 12:27:24,Mac,Firefox,1975,Fashion,https://www.ucshopping.com/apps/services/tagmanager/cpo/markets/planningAndExpertise/category
W_98,2019-08-26 12:27:32,Mac,Firefox,1834,Fashion,https://sites.ucshopping.com/content/Creatives/Public/Triplets/2017/Auto/50759_static_carbuyingtripletcwo5694.dynamic.html
W_72,2019-08-26 12:27:54,linux,Chrome,654,Sports,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/js/view/accounts/lib/format.js
W_88,2019-08-26 12:28:00,win7,Mobile,3604,Fashion,https://static.ucshoppingcdn.com/web/library/blue-app/dist/blue-app/2.9.1/js/main.js
W_11,2019-08-26 12:28:23,win7,Chrome,3250,Accessories,https://rf15.ucshopping.com/activity
S_29,2019-08-26 12:28:25,win7,Chrome,3061,Fashion,https://static.ucshoppingcdn.com/content/resource-bundles/digital-ui/1-8-0-23/en/bundles.json/app.json
W_18,2019-08-26 12:28:32,linux,Chrome,1968,Sports,https://ad.doubleclick.net/ddm/activity/src=2348471;type=myacc170;cat=Chase0;u1=;u2=0576853413;u3=20C73196C512F020;u8=;u20=125832920;ord=516817367
W_27,2019-08-26 12:28:44,win8,Firefox,541,Fashion,https://resources.ucshopping.com/commonui/javascripts/nisi/ui/memoryStore.js
S_85,2019-08-26 12:29:11,win8,Safari,865,Accessories,https://resources.ucshopping.com/commonui/stylesheets/global_megamenu_nisi1.css
W_41,2019-08-26 12:29:18,xp,IE,2209,Accessories,https://pm.w55c.net/ping_match.gif
R_75,2019-08-26 12:29:27,xp,IE,9569,Sports,https://static.ucshoppingcdn.com/content/dam/cpo-static/images/profile_illustration.png
W_35,2019-08-26 12:30:20,win7,Firefox,1600,Accessories,https://idsync.rlcdn.com/360787.gif
R_7,2019-08-26 12:30:36,win7,Chrome,7252,Fashion,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/assets/dashboard.css
W_56,2019-08-26 12:31:03,win7,IE,3091,Accessories,https://ad.doubleclick.net/activity;dc_pre=CL3esfnhoNYCFcLkZAodI-EFtg;src=2739079;type=ucshopping107;cat=inici575;ord=726447770
W_87,2019-08-26 12:31:03,Mac,Safari,6376,Shoes,https://rc.rlcdn.com/395556.gif
R_80,2019-08-26 12:31:03,xp,Chrome,4178,Fashion,https://www.ucshopping.com/apps/services/tagmanager/cpo/customerService/helpAndSupport
W_62,2019-08-26 12:31:28,win7,IE,1357,Shoes,https://static.ucshoppingcdn.com/content/resource-bundles/digital-ui/1-8-0-23/en/bundles.json/PERSONAL/convoDeck.json
R_69,2019-08-26 12:31:54,Mac,Chrome,4359,Fashion,https://static.ucshoppingcdn.com/content/videos/digital-ui/en/categories/features.json
W_50,2019-08-26 12:32:17,win7,Firefox,6371,Fashion,https://ad.doubleclick.net/ddm/activity/src=2348471;dc_pre=CI_U2_zhoNYCFQf4ZAodpboJIA;type=myacc170;cat=Chase0;u1=;u2=0576853413;u3=20C73196C512F020;u8=;u20=125832920;ord=516817367
W_70,2019-08-26 12:33:13,xp,Chrome,3724,Shoes,https://static.ucshoppingcdn.com/content/card/logo.gif/0459-1868.gif
R_14,2019-08-26 12:33:28,Mac,Chrome,5028,Fashion,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/js/template/common/siteMaintenanceModal.js
W_47,2019-08-26 12:34:19,win7,Safari,1843,Shoes,https://static.ucshoppingcdn.com/content/dam/cpo-static/fonts/opensans-regular.woff
W_44,2019-08-26 12:34:30,win7,IE,2189,Accessories,https://static.ucshoppingcdn.com/web/2017.08.27-1385/blue-ui/dist/blue-ui/js/main.js
S_86,2019-08-26 12:34:48,win8,Chrome,8120,Sports,https://rc.rlcdn.com/395556.gif
R_34,2019-08-26 12:34:49,linux,Mobile,1423,Fashion,https://static.ucshoppingcdn.com/web/2017.08.27-1385/common/assets/blue-ui.css
W_45,2019-08-26 12:35:10,win7,Chrome,6198,Sports,https://static.ucshoppingcdn.com/web/2017.08.27-1385/common/assets/blue-ui.css
W_22,2019-08-26 12:35:35,win7,Safari,7894,Shoes,https://ad.doubleclick.net/ddm/activity/src=2348471;type=myacc170;cat=accou0;u1=;u2=0576853413;u3=20C73196C512F020;u8=;u20=125832920;ord=110566402
W_65,2019-08-26 12:36:03,win8,Safari,2732,Fashion,https://sites.ucshopping.com/content/services/structured-image/image.banner.jpg/XCRT/Native/Banner/2017/49635_IC1610_Paperless_Native_Banner_90x90_050317.jpg
W_63,2019-08-26 12:36:07,win8,IE,7210,Shoes,https://static.ucshoppingcdn.com/content/services/structured-image/image.desktop-small.jpg/videos/thumbnail/video-thumbnail-accounts-2560x1440.jpg
W_83,2019-08-26 12:37:12,win7,IE,5085,Shoes,https://static.ucshoppingcdn.com/content/card/logo.json/0478-6621.json
W_2,2019-08-26 12:37:44,win7,IE,6211,Sports,https://static.ucshoppingcdn.com/web/library/blue-app/dist/blue-app/2.9.1/js/main.js
W_13,2019-08-26 12:38:08,xp,Firefox,3059,Sports,https://rrc.rlcdn.com/395556.gif
R_38,2019-08-26 12:38:14,win8,IE,796,Sports,https://resources.ucshopping.com/commonui/stylesheets/ucshopping3-update.css
W_5,2019-08-26 12:38:36,Mac,Chrome,4628,Accessories,https://static.ucshoppingcdn.com/content/card/logo.gif/0459-1868.gif
S_34,2019-08-26 12:38:38,win7,IE,6269,Sports,https://resources.ucshopping.com/commonui/javascripts/nisi/ui/protocolManager.js
W_60,2019-08-26 12:39:02,win8,Mobile,5544,Sports,https://p.rfihub.com/cm
W_12,2019-08-26 12:39:20,xp,IE,3285,Accessories,https://secure07c.ucshopping.com/web/auth/dashboard#/dashboard/index
W_55,2019-08-26 12:39:23,win7,Mobile,5451,Fashion,https://static.ucshoppingcdn.com/content/services/structured-image/image.desktop.jpg/thought-leadership/article-image/9tips-image-mega.jpg
S_57,2019-08-26 12:39:55,win7,Firefox,5458,Fashion,https://static.ucshoppingcdn.com/content/services/structured-image/image.desktop-small.jpg/videos/thumbnail/video-thumbnail-accounts-2560x1440.jpg
W_77,2019-08-26 12:40:27,linux,IE,5381,Sports,https://www.ucshopping.com/apps/services/tagmanager/cpo/customerService/helpAndSupport/accountHelpAndSupport
R_4,2019-08-26 12:40:36,win7,Chrome,1782,Shoes,https://resources.ucshopping.com/commonui/stylesheets/ucshopping3Nisi1.css
W_92,2019-08-26 12:41:28,win7,Firefox,5415,Shoes,https://ucshoppingonline.ucshopping.com/js/Reporting.js
S_18,2019-08-26 12:41:51,win7,Firefox,4833,Accessories,https://static.ucshoppingcdn.com/content/services/structured-image/image.desktop.jpg/thought-leadership/article-image/retirement5strategies_858x483.jpg
W_36,2019-08-26 12:42:24,xp,Mobile,4332,Fashion,https://ad.doubleclick.net/activity;src=2739079;type=ucshopping107;cat=inici575;ord=851070895
W_31,2019-08-26 12:42:34,xp,Firefox,621,Accessories,https://static.ucshoppingcdn.com/web/library/blue-boot/dist/blue-boot/2.11.1/js/main-ver.js
R_72,2019-08-26 12:42:59,win7,Mobile,5184,Sports,https://stags.bluekai.com/site/39254
R_38,2019-08-26 12:43:12,win7,Safari,1172,Sports,https://sites.ucshopping.com/services/creatives/private/native-dynamic-ads.json/content/Creatives/Private/NativeBanner/2017/Card/Multi-Card/50755_static_augustincomecapturenativebancwo5682.json
W_32,2019-08-26 12:43:45,win7,Firefox,5455,Fashion,https://rf15.ucshopping.com/activity
W_32,2019-08-26 12:44:08,win7,Chrome,3544,Shoes,https://resources.ucshopping.com/jpmcjs/poly-0.5.2/support/json3.js
R_14,2019-08-26 12:44:15,linux,Mobile,5302,Fashion,https://static.ucshoppingcdn.com/content/resource-bundles/digital-ui/1-8-0-23/en/bundles.json/PERSONAL/accounts.json
W_40,2019-08-26 12:45:29,win7,Mobile,643,Accessories,https://cards.ucshopping.com/BalanceTransfer/BTOffer.aspx
W_23,2019-08-26 12:46:24,nt,Mobile,4312,Sports,https://static.ucshoppingcdn.com/web/library/blue-app/dist/blue-app/2.9.1/js/main.js
W_51,2019-08-26 12:46:42,linux,Chrome,4561,Shoes,https://rf15.ucshopping.com/activity
R_69,2019-08-26 12:46:47,win7,Mobile,2076,Accessories,https://www.ucshopping.com/apps/ucshopping/clientlibs/foundation/scripts/Personalization.js
W_21,2019-08-26 12:46:48,Mac,Mobile,1987,Shoes,https://sites.ucshopping.com/services/campaignmanagement/clientconfig.adframeworkconfig.js
W_71,2019-08-26 12:46:49,win7,IE,1291,Fashion,https://static.ucshoppingcdn.com/content/services/structured-image/image.mega.jpg/carousels/slide/slideshow-thumb-alerts-650x366.jpg
W_1,2019-08-26 12:46:55,xp,IE,8789,Sports,https://static.ucshoppingcdn.com/web/2017.08.27-1385/logonbox/js/boot.js
W_91,2019-08-26 12:47:32,win7,Firefox,4127,Accessories,https://analytics.twitter.com/i/adsct
W_29,2019-08-26 12:49:08,Mac,Mobile,4323,Shoes,https://rf15.ucshopping.com/activity
S_67,2019-08-26 12:50:13,win7,IE,1068,Sports,https://www.ucshopping.com/apps/services/tagmanager/cpo/customerService/helpAndSupport/accountHelpAndSupport
W_73,2019-08-26 12:50:14,win7,Mobile,3651,Sports,https://www.ucshopping.com/apps/services/tagmanager/cpo/markets/planningAndExpertise/category
W_88,2019-08-26 12:50:20,xp,Firefox,2523,Sports,https://mfasa.ucshopping.com/auth/js/json.js
W_35,2019-08-26 12:50:45,xp,Firefox,6730,Fashion,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/assets/dashboard.css
W_83,2019-08-26 12:50:49,linux,Chrome,3506,Shoes,https://static.ucshoppingcdn.com/web/library/blue-boot/dist/blue-boot/2.11.1/js/boot.js
R_57,2019-08-26 12:51:07,win7,Chrome,1096,Fashion,https://www.ucshopping.com/etc/designs/ucshopping-ux/css/img/high-alert-icon.png
W_84,2019-08-26 12:51:09,Mac,Mobile,1096,Sports,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/misc/js/main.js
W_43,2019-08-26 12:51:13,xp,Mobile,3138,Sports,https://rrc.rlcdn.com/452549.gif
W_42,2019-08-26 12:51:16,win7,Firefox,2872,Sports,https://sites.ucshopping.com/content/services/structured-image/image.banner.jpg/XCRT/Native/Banner/2017/STATIC_AD-A50755_Banner_NativeBanner_Image_90x90.jpg
W_47,2019-08-26 12:51:32,win7,Firefox,5092,Accessories,https://static.ucshoppingcdn.com/web/library/blue-vendor/dist/blue-vendor/2.8.1/js/main.js
R_15,2019-08-26 12:51:43,xp,Chrome,2365,Sports,https://resources.ucshopping.com/commonui/javascripts/nisi/ui/messageProtocols.js
S_56,2019-08-26 12:51:57,xp,Safari,2049,Shoes,https://static.ucshoppingcdn.com/content/card/logo.json/0510-6654.json
S_41,2019-08-26 12:52:08,win7,Firefox,1877,Sports,https://www.ucshopping.com/c/082717/etc/designs/ucshopping-ux/css/fonts/opensans-bold.woff
W_40,2019-08-26 12:52:20,win7,Chrome,6231,Accessories,https://www.ucshopping.com/c/082717/etc/designs/ucshopping-ux/css/img/EHL-Slice.png
R_39,2019-08-26 12:52:28,xp,Firefox,3803,Shoes,https://sites.ucshopping.com/content/services/structured-image/image.banner.jpg/XCRT/Native/Banner/2017/STATIC_AD-A50755_Banner_NativeBanner_Image_90x90.jpg
R_47,2019-08-26 12:53:09,win7,Firefox,2274,Shoes,https://sites.ucshopping.com/services/creatives/private/native-dynamic-ads.json/content/Creatives/Private/NativeBanner/2017/CorpShared/49635_paperless_defaultnativebanner3559.json
S_82,2019-08-26 12:53:12,xp,IE,2235,Accessories,https://rrc.rlcdn.com/395556.gif
S_83,2019-08-26 12:53:26,win7,Firefox,1947,Shoes,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/js/main.js
W_79,2019-08-26 12:53:55,linux,Chrome,3605,Fashion,https://resources.ucshopping.com/commonui/stylesheets/ucshopping3Nisi1.css
R_12,2019-08-26 12:54:01,win7,Chrome,2634,Sports,https://resources.ucshopping.com/jpmcjs/jpmc.js
R_89,2019-08-26 12:55:04,xp,Firefox,1733,Fashion,https://static.ucshoppingcdn.com/content/services/structured-image/image.desktop.jpg/thought-leadership/hero-image/anthonychanssummer-pe-image-858x483.jpg
S_89,2019-08-26 12:55:33,win7,Chrome,979,Sports,https://static.ucshoppingcdn.com/content/services/structured-image/image.mega.png/carousels/slide/pb.png
